"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"4:49:29.3319879 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49263 -> 132.72.81.126:1604","SUCCESS","Length: 82, seqnum: 0, connid: 0"
"4:49:29.3321252 AM","stub.exe","3796","Thread Create","","SUCCESS","Thread ID: 2124"
"4:49:29.3328724 AM","stub.exe","3796","TCP Connect","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 0, mss: 1460, sackopt: 0, tsopt: 0, wsopt: 0, rcvwin: 64240, rcvwinscale: 0, sndwinscale: 0, seqnum: 0, connid: 0"
"4:49:29.3336762 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 12, seqnum: 0, connid: 0"
"4:49:29.3338004 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 22, startime: 27776, endtime: 27776, seqnum: 0, connid: 0"
"4:49:29.3340084 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.3342023 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49263 -> 132.72.81.126:1604","SUCCESS","Length: 28, startime: 27776, endtime: 27776, seqnum: 0, connid: 0"
"4:49:29.3342881 AM","stub.exe","3796","Thread Create","","SUCCESS","Thread ID: 3940"
"4:49:29.3348049 AM","stub.exe","3796","TCP Connect","DarkCometClient.bgu.ac.il:49265 -> 132.72.81.126:1604","SUCCESS","Length: 0, mss: 1460, sackopt: 0, tsopt: 0, wsopt: 0, rcvwin: 64240, rcvwinscale: 0, sndwinscale: 0, seqnum: 0, connid: 0"
"4:49:29.3350922 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49265 -> 132.72.81.126:1604","SUCCESS","Length: 12, seqnum: 0, connid: 0"
"4:49:29.3352511 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49265 -> 132.72.81.126:1604","SUCCESS","Length: 26, startime: 27776, endtime: 27776, seqnum: 0, connid: 0"
"4:49:29.3354059 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49265 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.3715882 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 14, seqnum: 0, connid: 0"
"4:49:29.3753439 AM","stub.exe","3796","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80\GdiPlus.dll","SUCCESS","Offset: 254,976, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"4:49:29.3917801 AM","stub.exe","3796","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80\GdiPlus.dll","SUCCESS","Offset: 218,112, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"4:49:29.4036890 AM","stub.exe","3796","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80\GdiPlus.dll","SUCCESS","Offset: 394,240, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"4:49:29.4041736 AM","stub.exe","3796","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80\GdiPlus.dll","SUCCESS","Offset: 185,344, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"4:49:29.4045798 AM","stub.exe","3796","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80\GdiPlus.dll","SUCCESS","Offset: 1,139,712, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"4:49:29.4136851 AM","stub.exe","3796","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80\GdiPlus.dll","SUCCESS","Offset: 1,115,136, Length: 24,576, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"4:49:29.4149538 AM","stub.exe","3796","CreateFile","\\vboxsrv\SharedWithVM\WindowsCodecs.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"4:49:29.4152002 AM","stub.exe","3796","CreateFile","C:\Windows\SysWOW64\WindowsCodecs.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:49:29.4154939 AM","stub.exe","3796","QueryBasicInformationFile","C:\Windows\SysWOW64\WindowsCodecs.dll","SUCCESS","CreationTime: 11/20/2010 8:24:33 PM, LastAccessTime: 11/20/2010 8:24:33 PM, LastWriteTime: 11/20/2010 8:24:33 PM, ChangeTime: 3/13/2014 12:57:10 PM, FileAttributes: A"
"4:49:29.4155291 AM","stub.exe","3796","CloseFile","C:\Windows\SysWOW64\WindowsCodecs.dll","SUCCESS",""
"4:49:29.4157637 AM","stub.exe","3796","CreateFile","C:\Windows\SysWOW64\WindowsCodecs.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:49:29.4158479 AM","stub.exe","3796","CreateFileMapping","C:\Windows\SysWOW64\WindowsCodecs.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"4:49:29.4165008 AM","stub.exe","3796","CreateFileMapping","C:\Windows\SysWOW64\WindowsCodecs.dll","SUCCESS","SyncType: SyncTypeOther"
"4:49:29.4166139 AM","stub.exe","3796","Load Image","C:\Windows\SysWOW64\WindowsCodecs.dll","SUCCESS","Image Base: 0x733b0000, Image Size: 0xfb000"
"4:49:29.4166730 AM","stub.exe","3796","CloseFile","C:\Windows\SysWOW64\WindowsCodecs.dll","SUCCESS",""
"4:49:29.4171058 AM","stub.exe","3796","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"4:49:29.4171464 AM","stub.exe","3796","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"4:49:29.4171782 AM","stub.exe","3796","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"4:49:29.4172307 AM","stub.exe","3796","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{FAE3D380-FEA4-4623-8C75-C6B61110B681}\Instance","NAME NOT FOUND","Desired Access: Read"
"4:49:29.4172846 AM","stub.exe","3796","RegOpenKey","HKCR\Wow6432Node\CLSID\{FAE3D380-FEA4-4623-8C75-C6B61110B681}\Instance","SUCCESS","Desired Access: Read"
"4:49:29.4173410 AM","stub.exe","3796","RegSetInfoKey","HKCR\Wow6432Node\CLSID\{FAE3D380-FEA4-4623-8C75-C6B61110B681}\Instance","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:49:29.4173674 AM","stub.exe","3796","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"4:49:29.4173925 AM","stub.exe","3796","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"4:49:29.4174171 AM","stub.exe","3796","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"4:49:29.4174501 AM","stub.exe","3796","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{FAE3D380-FEA4-4623-8C75-C6B61110B681}\Instance\Disabled","NAME NOT FOUND","Desired Access: Read"
"4:49:29.4174883 AM","stub.exe","3796","RegOpenKey","HKCR\Wow6432Node\CLSID\{FAE3D380-FEA4-4623-8C75-C6B61110B681}\Instance\Disabled","NAME NOT FOUND","Desired Access: Read"
"4:49:29.4175659 AM","stub.exe","3796","RegCloseKey","HKCR\Wow6432Node\CLSID\{FAE3D380-FEA4-4623-8C75-C6B61110B681}\Instance","SUCCESS",""
"4:49:29.4176220 AM","stub.exe","3796","ReadFile","C:\Windows\SysWOW64\WindowsCodecs.dll","SUCCESS","Offset: 160,768, Length: 20,480, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"4:49:29.4245944 AM","stub.exe","3796","ReadFile","C:\Windows\SysWOW64\WindowsCodecs.dll","SUCCESS","Offset: 353,280, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"4:49:29.4256243 AM","stub.exe","3796","ReadFile","C:\Windows\SysWOW64\WindowsCodecs.dll","SUCCESS","Offset: 320,512, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"4:49:29.4266112 AM","stub.exe","3796","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80\GdiPlus.dll","SUCCESS","Offset: 1,049,600, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"4:49:29.4279778 AM","stub.exe","3796","ReadFile","C:\Windows\SysWOW64\WindowsCodecs.dll","SUCCESS","Offset: 99,328, Length: 28,672, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"4:49:29.4289307 AM","stub.exe","3796","ReadFile","C:\Windows\SysWOW64\WindowsCodecs.dll","SUCCESS","Offset: 582,656, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"4:49:29.4667440 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27777, endtime: 27777, seqnum: 0, connid: 0"
"4:49:29.4667624 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.4667718 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.4669492 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27777, endtime: 27777, seqnum: 0, connid: 0"
"4:49:29.4671089 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27777, endtime: 27777, seqnum: 0, connid: 0"
"4:49:29.4671280 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.4672719 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27777, endtime: 27777, seqnum: 0, connid: 0"
"4:49:29.4675078 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.4676857 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27777, endtime: 27777, seqnum: 0, connid: 0"
"4:49:29.4678709 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 6, seqnum: 0, connid: 0"
"4:49:29.4680321 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.4680421 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27777, endtime: 27777, seqnum: 0, connid: 0"
"4:49:29.4681512 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.4681594 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 6, seqnum: 0, connid: 0"
"4:49:29.4683031 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27777, endtime: 27777, seqnum: 0, connid: 0"
"4:49:29.4683097 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.4683282 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 4349, startime: 27777, endtime: 27777, seqnum: 0, connid: 0"
"4:49:29.4684373 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 6, seqnum: 0, connid: 0"
"4:49:29.4684449 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 7, startime: 27777, endtime: 27777, seqnum: 0, connid: 0"
"4:49:29.4716720 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.5074999 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.9395363 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9400558 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9400840 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.9401953 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.9402062 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.9403392 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9403465 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.9404565 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9404635 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9406266 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.9407157 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.9407339 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9408193 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 6, seqnum: 0, connid: 0"
"4:49:29.9408372 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9409321 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 6, seqnum: 0, connid: 0"
"4:49:29.9409406 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9410445 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.9410524 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9411652 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9413140 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.9414680 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9414764 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.9426446 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9426540 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.9426585 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.9426628 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 6, seqnum: 0, connid: 0"
"4:49:29.9428179 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9428249 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.9428301 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9429007 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 6, seqnum: 0, connid: 0"
"4:49:29.9431380 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9431450 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9431486 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.9432638 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9433108 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.9434305 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9434369 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.9435032 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9436884 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.9437645 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9438066 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 9, seqnum: 0, connid: 0"
"4:49:29.9439103 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9439661 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 6, seqnum: 0, connid: 0"
"4:49:29.9440709 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9440773 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 6, seqnum: 0, connid: 0"
"4:49:29.9440815 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.9441631 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 6, seqnum: 0, connid: 0"
"4:49:29.9442422 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9442492 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.9442543 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9443225 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 6, seqnum: 0, connid: 0"
"4:49:29.9443746 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9443798 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 6, seqnum: 0, connid: 0"
"4:49:29.9444498 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 1119, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9444565 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 6, seqnum: 0, connid: 0"
"4:49:29.9445174 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 7, startime: 27782, endtime: 27782, seqnum: 0, connid: 0"
"4:49:29.9445247 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.9471252 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:29.9838903 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:30.1195008 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27783, endtime: 27783, seqnum: 0, connid: 0"
"4:49:30.1196723 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27783, endtime: 27783, seqnum: 0, connid: 0"
"4:49:30.1203755 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:30.1203883 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:30.1205207 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27783, endtime: 27783, seqnum: 0, connid: 0"
"4:49:30.1206810 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:49:30.1207029 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27783, endtime: 27783, seqnum: 0, connid: 0"
"4:49:30.1208535 AM","stub.exe","3796","TCP Receive","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 6, seqnum: 0, connid: 0"
"4:49:30.1208747 AM","stub.exe","3796","TCP Send","DarkCometClient.bgu.ac.il:49264 -> 132.72.81.126:1604","SUCCESS","Length: 8192, startime: 27783, endtime: 27783, seqnum: 0, connid: 0"
